ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName,BatteryCharge,BatteryDischargeRate,Skills,Color,Speed,EndBatteryCharge
24,Baseline,60.02,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
24,Baseline,60.02,clean-room,0.01,0.03,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.56
24,Baseline,60.02,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.56,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.04
24,Baseline,60.02,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,0.80,0.01, none*,,150.00,0.80
24,Baseline,60.02,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.02, none*sanitize-robot*open-door*,,150.00,0.97
24,Baseline,60.02,clean-room,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.97,0.02, none*sanitize-robot*open-door*,,150.00,0.97
24,Baseline,60.02,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.91
24,Baseline,60.02,clean-room,0.75,0.01,RoomA,true,None,Cleaner,0.91,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
24,Baseline,60.02,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,-0.30,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
24,Baseline,60.02,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
24,Baseline,60.02,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.58
24,Baseline,60.02,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
24,Baseline,60.02,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.72
24,Baseline,60.02,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.79
24,Baseline,60.02,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,-0.07,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
24,Baseline,60.02,open-door,0.02,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
24,Baseline,60.02,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.62,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
24,Baseline,60.02,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.98
24,Baseline,60.02,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.98,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.46
24,Baseline,60.02,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.15
24,Baseline,60.02,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,110.00,0.97
24,Baseline,60.02,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.97,0.06, clean-room*sanitize-robot*open-door*,,110.00,0.52
24,Baseline,60.02,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.52,0.06, clean-room*sanitize-robot*open-door*,,110.00,-0.33
25,Baseline,113.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
25,Baseline,113.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
25,Baseline,113.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
25,Baseline,113.33,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
25,Baseline,113.33,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
25,Baseline,113.33,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
25,Baseline,113.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
25,Baseline,113.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
25,Baseline,113.33,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
25,Baseline,113.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
25,Baseline,113.33,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
25,Baseline,113.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
25,Baseline,113.33,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
25,Baseline,113.33,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
25,Baseline,113.33,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
25,Baseline,113.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
25,Baseline,113.33,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
25,Baseline,113.33,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
25,Baseline,113.33,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
25,Baseline,113.33,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
25,Baseline,113.33,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
25,Baseline,113.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
25,Baseline,113.33,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
25,Baseline,113.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
25,Baseline,113.33,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
25,Baseline,113.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
25,Baseline,113.33,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
25,Baseline,113.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
25,Baseline,113.33,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
25,Baseline,113.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
25,Baseline,113.33,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
25,Baseline,113.33,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
25,Baseline,113.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
25,Baseline,113.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
25,Baseline,113.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
25,Baseline,113.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
25,Baseline,113.33,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
25,Baseline,113.33,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
25,Baseline,113.33,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
25,Baseline,113.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
25,Baseline,113.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
25,Baseline,113.33,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
25,Baseline,113.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
25,Baseline,113.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
25,Baseline,113.33,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
25,Baseline,113.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
25,Baseline,113.33,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
25,Baseline,113.33,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
25,Baseline,113.33,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
25,Baseline,113.33,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
25,Baseline,113.33,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
25,Baseline,113.33,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
25,Baseline,113.33,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
25,Baseline,113.33,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.88,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
25,Baseline,113.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.98
25,Baseline,113.33,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.98,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
25,Baseline,113.33,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,-0.23,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
25,Baseline,113.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*none*open-door*,,100.00,0.99
25,Baseline,113.33,clean-room,0.01,0.09,RoomA,true,None,Cleaner,0.99,0.02, clean-room*none*open-door*,,100.00,0.50
25,Baseline,113.33,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.50,0.02, clean-room*none*open-door*,,100.00,0.50
25,Baseline,113.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
25,Baseline,113.33,clean-room,0.01,0.03,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.56
25,Baseline,113.33,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.56,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.04
25,Baseline,113.33,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,0.80,0.01, none*,,150.00,0.80
25,Baseline,113.33,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.02, none*sanitize-robot*open-door*,,150.00,0.97
25,Baseline,113.33,clean-room,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.97,0.02, none*sanitize-robot*open-door*,,150.00,0.97
25,Baseline,113.33,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.91
25,Baseline,113.33,clean-room,0.75,0.01,RoomA,true,None,Cleaner,0.91,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
25,Baseline,113.33,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,-0.30,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
25,Baseline,113.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
25,Baseline,113.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.58
25,Baseline,113.33,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
25,Baseline,113.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.72
25,Baseline,113.33,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.79
25,Baseline,113.33,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,-0.07,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
25,Baseline,113.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
25,Baseline,113.33,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.62,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
25,Baseline,113.33,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.98
25,Baseline,113.33,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.98,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.46
25,Baseline,113.33,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.15
25,Baseline,113.33,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,110.00,0.97
25,Baseline,113.33,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.97,0.06, clean-room*sanitize-robot*open-door*,,110.00,0.52
25,Baseline,113.33,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.52,0.06, clean-room*sanitize-robot*open-door*,,110.00,-0.33
25,Baseline,113.33,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.97
25,Baseline,113.33,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.97,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.76
25,Baseline,113.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.76,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.05
25,Baseline,113.33,move-furniture,0.01,0.12,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.21
25,Baseline,113.33,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,80.00,0.62
25,Baseline,113.33,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,-0.05,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.05
26,Baseline,126.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
26,Baseline,126.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
26,Baseline,126.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
26,Baseline,126.67,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
26,Baseline,126.67,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
26,Baseline,126.67,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
26,Baseline,126.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
26,Baseline,126.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
26,Baseline,126.67,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
26,Baseline,126.67,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
26,Baseline,126.67,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
26,Baseline,126.67,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
26,Baseline,126.67,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
26,Baseline,126.67,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
26,Baseline,126.67,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
26,Baseline,126.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
26,Baseline,126.67,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
26,Baseline,126.67,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
26,Baseline,126.67,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
26,Baseline,126.67,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
26,Baseline,126.67,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
26,Baseline,126.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
26,Baseline,126.67,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
26,Baseline,126.67,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
26,Baseline,126.67,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
26,Baseline,126.67,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
26,Baseline,126.67,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
26,Baseline,126.67,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
26,Baseline,126.67,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
26,Baseline,126.67,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
26,Baseline,126.67,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
26,Baseline,126.67,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
26,Baseline,126.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
26,Baseline,126.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
26,Baseline,126.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
26,Baseline,126.67,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
26,Baseline,126.67,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
26,Baseline,126.67,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
26,Baseline,126.67,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
26,Baseline,126.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
26,Baseline,126.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
26,Baseline,126.67,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
26,Baseline,126.67,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
26,Baseline,126.67,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
26,Baseline,126.67,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
26,Baseline,126.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
26,Baseline,126.67,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
26,Baseline,126.67,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
26,Baseline,126.67,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
26,Baseline,126.67,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
26,Baseline,126.67,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
26,Baseline,126.67,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
26,Baseline,126.67,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
26,Baseline,126.67,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.88,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
26,Baseline,126.67,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.98
26,Baseline,126.67,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.98,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
26,Baseline,126.67,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,-0.23,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
26,Baseline,126.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*none*open-door*,,100.00,0.99
26,Baseline,126.67,clean-room,0.01,0.09,RoomA,true,None,Cleaner,0.99,0.02, clean-room*none*open-door*,,100.00,0.50
26,Baseline,126.67,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.50,0.02, clean-room*none*open-door*,,100.00,0.50
26,Baseline,126.67,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
